,node_number,Orbit_type_I,Orbit_type_II,two_Orbit_type
5585,5585,15,19,1519
5586,5586,18,19,1819
5587,5587,16,15,1516
5588,5588,22,19,1922
5589,5589,18,15,1518
5590,5590,15,19,1519
5591,5591,18,15,1518
5592,5592,18,15,1518
5593,5593,15,18,1518
5594,5594,18,15,1518
5595,5595,19,16,1619
5596,5596,18,19,1819
5597,5597,22,19,1922
5598,5598,19,15,1519
5599,5599,22,19,1922
5600,5600,15,18,1518
5601,5601,19,22,1922
5602,5602,19,15,1519
5603,5603,22,19,1922
5604,5604,19,22,1922
5605,5605,15,19,1519
5606,5606,15,19,1519
5607,5607,19,15,1519
5608,5608,22,19,1922
5609,5609,15,19,1519
5610,5610,19,22,1922
5611,5611,19,15,1519
5612,5612,19,15,1519
5613,5613,18,15,1518
5614,5614,18,19,1819
5615,5615,19,18,1819
5616,5616,19,18,1819
5617,5617,15,19,1519
5618,5618,22,19,1922
5619,5619,19,15,1519
5620,5620,15,17,1517
5621,5621,18,15,1518
5622,5622,15,19,1519
5623,5623,15,19,1519
5624,5624,18,15,1518
5625,5625,15,18,1518
5626,5626,15,19,1519
5627,5627,15,19,1519
5628,5628,18,19,1819
5629,5629,22,15,1522
5630,5630,19,15,1519
5631,5631,15,18,1518
5632,5632,15,19,1519
5633,5633,19,15,1519
5634,5634,19,15,1519
5635,5635,19,18,1819
5636,5636,15,19,1519
5637,5637,18,19,1819
5638,5638,22,19,1922
5639,5639,22,19,1922
5640,5640,18,19,1819
5641,5641,19,18,1819
5642,5642,15,18,1518
5643,5643,18,19,1819
5644,5644,18,19,1819
5645,5645,18,15,1518
5646,5646,15,19,1519
5647,5647,19,22,1922
5648,5648,18,19,1819
5649,5649,15,19,1519
5650,5650,22,19,1922
5651,5651,19,15,1519
5652,5652,22,19,1922
5653,5653,18,15,1518
5654,5654,15,18,1518
5655,5655,22,19,1922
5656,5656,15,19,1519
5657,5657,22,19,1922
5658,5658,19,22,1922
5659,5659,15,19,1519
5660,5660,19,22,1922
5661,5661,20,22,2022
5662,5662,18,19,1819
5663,5663,19,15,1519
5664,5664,15,19,1519
5665,5665,19,15,1519
5666,5666,16,18,1618
5667,5667,19,22,1922
5668,5668,19,15,1519
5669,5669,18,19,1819
5670,5670,15,19,1519
5671,5671,19,15,1519
5672,5672,19,22,1922
5673,5673,19,18,1819
5674,5674,22,19,1922
5675,5675,15,4,415
5676,5676,15,18,1518
5677,5677,15,22,1522
5678,5678,19,15,1519
5679,5679,15,19,1519
5680,5680,15,18,1518
5681,5681,19,22,1922
5682,5682,22,19,1922
5683,5683,15,18,1518
5684,5684,15,19,1519
5685,5685,22,6,622
5686,5686,19,22,1922
5687,5687,18,15,1518
5688,5688,19,15,1519
5689,5689,19,15,1519
5690,5690,18,19,1819
5691,5691,15,19,1519
5692,5692,19,15,1519
5693,5693,22,19,1922
5694,5694,22,19,1922
5695,5695,15,22,1522
5696,5696,19,22,1922
5697,5697,15,18,1518
5698,5698,19,15,1519
5699,5699,18,19,1819
5700,5700,15,19,1519
5701,5701,18,15,1518
5702,5702,19,15,1519
5703,5703,18,19,1819
5704,5704,19,18,1819
5705,5705,15,19,1519
5706,5706,19,18,1819
5707,5707,19,18,1819
5708,5708,19,15,1519
5709,5709,19,15,1519
5710,5710,19,15,1519
5711,5711,21,23,2123
5712,5712,15,19,1519
5713,5713,19,15,1519
5714,5714,19,15,1519
5715,5715,19,22,1922
5716,5716,20,21,2021
5717,5717,19,18,1819
5718,5718,15,19,1519
5719,5719,18,19,1819
5720,5720,18,19,1819
5721,5721,15,19,1519
5722,5722,15,18,1518
5723,5723,19,22,1922
5724,5724,19,15,1519
5725,5725,18,15,1518
5726,5726,15,18,1518
5727,5727,18,15,1518
5728,5728,19,15,1519
5729,5729,19,15,1519
5730,5730,22,19,1922
5731,5731,22,19,1922
5732,5732,15,19,1519
5733,5733,19,22,1922
5734,5734,15,19,1519
5735,5735,22,19,1922
5736,5736,22,15,1522
5737,5737,18,15,1518
5738,5738,22,19,1922
5739,5739,22,15,1522
5740,5740,15,18,1518
5741,5741,15,19,1519
5742,5742,22,19,1922
5743,5743,18,16,1618
5744,5744,18,15,1518
5745,5745,22,19,1922
5746,5746,19,15,1519
5747,5747,19,15,1519
5748,5748,15,19,1519
5749,5749,18,19,1819
5750,5750,19,22,1922
5751,5751,18,15,1518
5752,5752,19,18,1819
5753,5753,19,18,1819
5754,5754,19,15,1519
5755,5755,22,19,1922
5756,5756,19,15,1519
5757,5757,15,4,415
5758,5758,19,22,1922
5759,5759,22,19,1922
5760,5760,18,15,1518
5761,5761,15,22,1522
5762,5762,18,15,1518
5763,5763,18,15,1518
5764,5764,15,19,1519
5765,5765,19,22,1922
5766,5766,15,19,1519
5767,5767,18,15,1518
5768,5768,18,16,1618
5769,5769,15,19,1519
5770,5770,18,19,1819
5771,5771,18,15,1518
5772,5772,19,15,1519
5773,5773,19,18,1819
5774,5774,18,19,1819
5775,5775,18,19,1819
5776,5776,15,18,1518
5777,5777,15,19,1519
5778,5778,15,19,1519
5779,5779,19,15,1519
5780,5780,18,19,1819
5781,5781,22,19,1922
5782,5782,18,15,1518
5783,5783,19,22,1922
5784,5784,18,15,1518
5785,5785,15,18,1518
5786,5786,22,19,1922
5787,5787,15,18,1518
5788,5788,19,15,1519
5789,5789,22,19,1922
5790,5790,18,16,1618
5791,5791,19,18,1819
5792,5792,22,6,622
5793,5793,23,7,723
5794,5794,19,15,1519
5795,5795,22,15,1522
5796,5796,16,21,1621
5797,5797,18,19,1819
5798,5798,22,19,1922
5799,5799,19,15,1519
5800,5800,16,18,1618
5801,5801,19,15,1519
5802,5802,19,22,1922
5803,5803,18,15,1518
5804,5804,19,22,1922
5805,5805,18,19,1819
5806,5806,15,19,1519
5807,5807,19,18,1819
5808,5808,19,15,1519
5809,5809,19,22,1922
5810,5810,18,15,1518
5811,5811,15,19,1519
5812,5812,18,15,1518
5813,5813,22,19,1922
5814,5814,22,19,1922
5815,5815,18,19,1819
5816,5816,22,19,1922
5817,5817,18,19,1819
5818,5818,18,19,1819
5819,5819,19,20,1920
5820,5820,15,19,1519
5821,5821,18,15,1518
5822,5822,15,18,1518
5823,5823,18,19,1819
5824,5824,22,19,1922
5825,5825,18,15,1518
5826,5826,19,22,1922
5827,5827,16,18,1618
5828,5828,15,18,1518
5829,5829,18,15,1518
5830,5830,18,19,1819
5831,5831,15,19,1519
5832,5832,19,22,1922
5833,5833,15,18,1518
5834,5834,15,22,1522
5835,5835,19,22,1922
5836,5836,22,19,1922
5837,5837,15,19,1519
5838,5838,18,15,1518
5839,5839,19,16,1619
5840,5840,15,18,1518
5841,5841,15,18,1518
5842,5842,19,15,1519
5843,5843,22,19,1922
5844,5844,22,19,1922
5845,5845,15,18,1518
5846,5846,15,19,1519
5847,5847,19,15,1519
5848,5848,18,15,1518
5849,5849,15,16,1516
5850,5850,19,15,1519
5851,5851,15,19,1519
5852,5852,19,15,1519
5853,5853,19,15,1519
5854,5854,19,22,1922
5855,5855,22,19,1922
5856,5856,18,15,1518
5857,5857,15,18,1518
5858,5858,19,18,1819
5859,5859,18,19,1819
5860,5860,15,19,1519
5861,5861,19,22,1922
5862,5862,22,19,1922
5863,5863,18,19,1819
5864,5864,22,19,1922
5865,5865,19,22,1922
5866,5866,19,22,1922
5867,5867,22,19,1922
5868,5868,19,15,1519
5869,5869,22,15,1522
5870,5870,18,19,1819
5871,5871,19,22,1922
5872,5872,21,20,2021
5873,5873,22,19,1922
5874,5874,15,19,1519
5875,5875,22,19,1922
5876,5876,15,18,1518
5877,5877,16,18,1618
5878,5878,22,19,1922
5879,5879,15,19,1519
5880,5880,18,19,1819
5881,5881,15,18,1518
5882,5882,18,15,1518
5883,5883,18,15,1518
5884,5884,15,19,1519
5885,5885,19,15,1519
5886,5886,15,19,1519
5887,5887,18,15,1518
5888,5888,19,18,1819
5889,5889,18,15,1518
5890,5890,22,19,1922
5891,5891,17,20,1720
5892,5892,15,19,1519
5893,5893,18,19,1819
5894,5894,19,15,1519
5895,5895,22,19,1922
5896,5896,22,19,1922
5897,5897,19,15,1519
5898,5898,16,18,1618
5899,5899,19,16,1619
5900,5900,18,19,1819
5901,5901,19,15,1519
5902,5902,19,22,1922
5903,5903,15,19,1519
5904,5904,19,18,1819
5905,5905,22,19,1922
5906,5906,19,18,1819
5907,5907,18,15,1518
5908,5908,16,19,1619
5909,5909,19,22,1922
5910,5910,15,19,1519
5911,5911,18,15,1518
5912,5912,22,19,1922
5913,5913,19,22,1922
5914,5914,18,19,1819
5915,5915,18,15,1518
5916,5916,19,18,1819
5917,5917,19,22,1922
5918,5918,18,19,1819
5919,5919,19,15,1519
5920,5920,19,18,1819
5921,5921,19,15,1519
5922,5922,15,19,1519
5923,5923,15,19,1519
5924,5924,18,19,1819
5925,5925,19,15,1519
5926,5926,18,15,1518
5927,5927,22,19,1922
5928,5928,19,22,1922
5929,5929,18,15,1518
5930,5930,22,19,1922
5931,5931,15,19,1519
5932,5932,18,19,1819
5933,5933,15,18,1518
5934,5934,18,19,1819
5935,5935,19,22,1922
5936,5936,15,18,1518
5937,5937,15,18,1518
5938,5938,15,19,1519
5939,5939,15,22,1522
5940,5940,15,19,1519
5941,5941,15,19,1519
5942,5942,15,19,1519
5943,5943,22,19,1922
5944,5944,22,19,1922
5945,5945,19,15,1519
5946,5946,22,19,1922
5947,5947,18,15,1518
5948,5948,18,15,1518
5949,5949,19,15,1519
5950,5950,19,15,1519
5951,5951,19,22,1922
5952,5952,19,18,1819
5953,5953,22,19,1922
5954,5954,19,18,1819
5955,5955,19,22,1922
5956,5956,22,19,1922
5957,5957,15,18,1518
5958,5958,18,15,1518
5959,5959,22,19,1922
5960,5960,15,19,1519
5961,5961,22,19,1922
5962,5962,19,22,1922
5963,5963,15,19,1519
5964,5964,19,22,1922
5965,5965,15,18,1518
5966,5966,18,19,1819
5967,5967,18,19,1819
5968,5968,15,19,1519
5969,5969,19,18,1819
5970,5970,22,19,1922
5971,5971,15,19,1519
5972,5972,19,20,1920
5973,5973,22,15,1522
5974,5974,22,19,1922
5975,5975,22,19,1922
5976,5976,15,19,1519
5977,5977,19,15,1519
5978,5978,19,15,1519
5979,5979,15,19,1519
5980,5980,22,19,1922
5981,5981,19,15,1519
5982,5982,15,18,1518
5983,5983,15,19,1519
5984,5984,15,19,1519
5985,5985,15,18,1518
5986,5986,22,19,1922
5987,5987,22,19,1922
5988,5988,15,19,1519
5989,5989,18,16,1618
5990,5990,19,15,1519
5991,5991,19,15,1519
5992,5992,22,19,1922
5993,5993,18,19,1819
5994,5994,16,19,1619
5995,5995,19,22,1922
5996,5996,18,15,1518
5997,5997,15,19,1519
5998,5998,15,19,1519
5999,5999,15,19,1519
6000,6000,22,19,1922
6001,6001,19,22,1922
6002,6002,19,18,1819
6003,6003,18,15,1518
6004,6004,19,18,1819
6005,6005,19,22,1922
6006,6006,15,19,1519
6007,6007,19,15,1519
6008,6008,19,22,1922
6009,6009,15,19,1519
6010,6010,15,0,015
6011,6011,18,19,1819
6012,6012,22,19,1922
6013,6013,18,15,1518
6014,6014,18,19,1819
6015,6015,15,19,1519
6016,6016,15,19,1519
6017,6017,18,15,1518
6018,6018,19,22,1922
6019,6019,22,19,1922
6020,6020,22,19,1922
6021,6021,22,19,1922
6022,6022,15,18,1518
6023,6023,19,22,1922
6024,6024,22,19,1922
6025,6025,22,19,1922
6026,6026,15,19,1519
6027,6027,15,19,1519
6028,6028,15,19,1519
6029,6029,19,15,1519
6030,6030,18,15,1518
6031,6031,19,18,1819
6032,6032,18,19,1819
6033,6033,22,15,1522
6034,6034,18,15,1518
6035,6035,22,19,1922
6036,6036,19,18,1819
6037,6037,22,19,1922
6038,6038,22,15,1522
6039,6039,22,19,1922
6040,6040,18,15,1518
6041,6041,15,19,1519
6042,6042,22,19,1922
6043,6043,18,19,1819
6044,6044,18,15,1518
6045,6045,15,19,1519
6046,6046,19,15,1519
6047,6047,18,15,1518
6048,6048,18,22,1822
6049,6049,19,22,1922
6050,6050,19,15,1519
6051,6051,19,22,1922
6052,6052,15,19,1519
6053,6053,15,19,1519
6054,6054,15,19,1519
6055,6055,18,15,1518
6056,6056,22,19,1922
6057,6057,15,18,1518
6058,6058,19,18,1819
6059,6059,18,15,1518
6060,6060,19,22,1922
6061,6061,19,15,1519
6062,6062,19,15,1519
6063,6063,18,19,1819
6064,6064,18,19,1819
6065,6065,19,15,1519
6066,6066,15,19,1519
6067,6067,18,15,1518
6068,6068,19,22,1922
6069,6069,15,19,1519
6070,6070,19,18,1819
6071,6071,15,19,1519
6072,6072,15,19,1519
6073,6073,22,19,1922
6074,6074,18,15,1518
6075,6075,18,16,1618
6076,6076,22,19,1922
6077,6077,19,16,1619
6078,6078,15,18,1518
6079,6079,18,19,1819
6080,6080,15,19,1519
6081,6081,19,16,1619
6082,6082,15,18,1518
6083,6083,19,22,1922
6084,6084,18,19,1819
6085,6085,19,18,1819
6086,6086,18,15,1518
6087,6087,15,19,1519
6088,6088,22,19,1922
6089,6089,18,15,1518
6090,6090,19,22,1922
6091,6091,15,19,1519
6092,6092,16,18,1618
6093,6093,22,19,1922
6094,6094,15,16,1516
6095,6095,16,19,1619
6096,6096,18,15,1518
6097,6097,18,19,1819
6098,6098,19,15,1519
6099,6099,19,15,1519
6100,6100,22,6,622
6101,6101,15,19,1519
6102,6102,22,19,1922
6103,6103,15,18,1518
6104,6104,22,19,1922
6105,6105,18,19,1819
6106,6106,19,22,1922
6107,6107,18,15,1518
6108,6108,19,22,1922
6109,6109,18,15,1518
6110,6110,15,18,1518
6111,6111,19,22,1922
6112,6112,15,19,1519
6113,6113,15,18,1518
6114,6114,22,19,1922
6115,6115,15,19,1519
6116,6116,15,19,1519
6117,6117,23,16,1623
6118,6118,22,19,1922
6119,6119,15,19,1519
6120,6120,16,19,1619
6121,6121,15,19,1519
6122,6122,15,19,1519
6123,6123,22,19,1922
6124,6124,15,19,1519
6125,6125,21,20,2021
6126,6126,18,15,1518
6127,6127,19,22,1922
6128,6128,15,4,415
6129,6129,15,18,1518
6130,6130,15,19,1519
6131,6131,15,16,1516
6132,6132,19,18,1819
6133,6133,22,19,1922
6134,6134,18,19,1819
6135,6135,22,6,622
6136,6136,18,15,1518
6137,6137,1,15,115
6138,6138,19,15,1519
6139,6139,19,15,1519
6140,6140,15,18,1518
6141,6141,19,15,1519
6142,6142,19,22,1922
6143,6143,15,16,1516
6144,6144,19,15,1519
6145,6145,19,22,1922
6146,6146,22,19,1922
6147,6147,15,19,1519
6148,6148,16,18,1618
6149,6149,19,20,1920
6150,6150,18,19,1819
6151,6151,19,22,1922
6152,6152,19,22,1922
6153,6153,15,18,1518
6154,6154,19,22,1922
6155,6155,18,19,1819
6156,6156,15,18,1518
6157,6157,18,19,1819
6158,6158,15,18,1518
6159,6159,18,19,1819
6160,6160,19,22,1922
6161,6161,15,20,1520
6162,6162,19,22,1922
6163,6163,15,19,1519
6164,6164,22,19,1922
6165,6165,18,15,1518
6166,6166,16,18,1618
6167,6167,18,19,1819
6168,6168,22,19,1922
6169,6169,19,18,1819
6170,6170,15,19,1519
6171,6171,22,19,1922
6172,6172,22,15,1522
6173,6173,15,18,1518
6174,6174,18,19,1819
6175,6175,15,18,1518
6176,6176,15,22,1522
6177,6177,15,22,1522
6178,6178,15,19,1519
6179,6179,18,15,1518
6180,6180,22,19,1922
6181,6181,19,15,1519
6182,6182,22,19,1922
6183,6183,22,19,1922
6184,6184,19,18,1819
6185,6185,19,22,1922
6186,6186,15,18,1518
6187,6187,15,18,1518
6188,6188,15,18,1518
6189,6189,22,19,1922
6190,6190,18,16,1618
6191,6191,15,19,1519
6192,6192,15,19,1519
6193,6193,15,18,1518
6194,6194,15,0,015
6195,6195,18,16,1618
6196,6196,22,19,1922
6197,6197,22,19,1922
6198,6198,18,19,1819
6199,6199,18,16,1618
6200,6200,15,19,1519
6201,6201,22,19,1922
6202,6202,22,19,1922
6203,6203,22,19,1922
6204,6204,15,16,1516
6205,6205,18,16,1618
6206,6206,18,15,1518
6207,6207,19,18,1819
6208,6208,19,15,1519
6209,6209,23,16,1623
6210,6210,19,22,1922
6211,6211,22,19,1922
6212,6212,15,19,1519
6213,6213,22,19,1922
6214,6214,22,19,1922
6215,6215,15,19,1519
6216,6216,19,22,1922
6217,6217,18,16,1618
6218,6218,22,19,1922
6219,6219,18,19,1819
6220,6220,19,22,1922
6221,6221,15,18,1518
6222,6222,15,19,1519
6223,6223,18,22,1822
6224,6224,18,16,1618
6225,6225,15,19,1519
6226,6226,19,15,1519
6227,6227,19,15,1519
6228,6228,18,19,1819
6229,6229,18,19,1819
6230,6230,19,15,1519
6231,6231,22,19,1922
6232,6232,15,6,615
6233,6233,19,22,1922
6234,6234,19,15,1519
6235,6235,22,19,1922
6236,6236,20,19,1920
6237,6237,18,15,1518
6238,6238,19,22,1922
6239,6239,18,15,1518
6240,6240,19,15,1519
6241,6241,15,22,1522
6242,6242,22,19,1922
6243,6243,21,16,1621
6244,6244,18,19,1819
6245,6245,18,16,1618
6246,6246,15,22,1522
6247,6247,22,19,1922
6248,6248,18,15,1518
6249,6249,19,22,1922
6250,6250,19,18,1819
6251,6251,18,15,1518
6252,6252,18,19,1819
6253,6253,15,19,1519
6254,6254,18,15,1518
6255,6255,15,19,1519
6256,6256,19,18,1819
6257,6257,15,19,1519
6258,6258,19,15,1519
6259,6259,18,19,1819
6260,6260,19,22,1922
6261,6261,15,18,1518
6262,6262,16,18,1618
6263,6263,19,15,1519
6264,6264,19,15,1519
6265,6265,18,19,1819
6266,6266,18,19,1819
6267,6267,19,15,1519
6268,6268,22,19,1922
6269,6269,19,15,1519
6270,6270,18,22,1822
6271,6271,15,19,1519
6272,6272,19,15,1519
6273,6273,22,20,2022
6274,6274,18,15,1518
6275,6275,15,19,1519
6276,6276,16,18,1618
6277,6277,18,15,1518
6278,6278,15,19,1519
6279,6279,19,15,1519
6280,6280,19,15,1519
6281,6281,15,19,1519
6282,6282,19,18,1819
6283,6283,15,18,1518
6284,6284,19,18,1819
6285,6285,19,18,1819
6286,6286,19,15,1519
6287,6287,22,6,622
6288,6288,18,15,1518
6289,6289,19,15,1519
6290,6290,18,15,1518
6291,6291,19,15,1519
6292,6292,18,19,1819
6293,6293,19,18,1819
6294,6294,22,19,1922
6295,6295,15,18,1518
6296,6296,19,16,1619
6297,6297,22,19,1922
6298,6298,22,19,1922
6299,6299,22,6,622
6300,6300,19,15,1519
6301,6301,15,19,1519
6302,6302,19,15,1519
6303,6303,18,19,1819
6304,6304,15,18,1518
6305,6305,15,19,1519
6306,6306,15,19,1519
6307,6307,19,15,1519
6308,6308,19,18,1819
6309,6309,15,19,1519
6310,6310,15,18,1518
6311,6311,15,22,1522
6312,6312,18,15,1518
6313,6313,19,22,1922
6314,6314,18,15,1518
6315,6315,15,18,1518
6316,6316,19,22,1922
6317,6317,19,15,1519
6318,6318,15,19,1519
6319,6319,19,15,1519
6320,6320,18,15,1518
6321,6321,15,19,1519
6322,6322,19,18,1819
6323,6323,18,15,1518
6324,6324,22,19,1922
6325,6325,18,15,1518
6326,6326,19,22,1922
6327,6327,15,19,1519
6328,6328,19,15,1519
6329,6329,15,4,415
6330,6330,18,19,1819
6331,6331,22,19,1922
6332,6332,18,15,1518
6333,6333,18,15,1518
6334,6334,19,22,1922
6335,6335,18,15,1518
6336,6336,19,22,1922
6337,6337,22,19,1922
6338,6338,15,22,1522
6339,6339,19,15,1519
6340,6340,23,18,1823
6341,6341,19,18,1819
6342,6342,15,18,1518
6343,6343,15,18,1518
6344,6344,19,18,1819
6345,6345,19,18,1819
6346,6346,22,19,1922
6347,6347,19,15,1519
6348,6348,22,19,1922
6349,6349,22,19,1922
6350,6350,15,19,1519
6351,6351,15,19,1519
6352,6352,20,22,2022
6353,6353,19,15,1519
6354,6354,15,19,1519
6355,6355,22,19,1922
6356,6356,18,15,1518
6357,6357,18,16,1618
6358,6358,18,15,1518
6359,6359,18,15,1518
6360,6360,15,18,1518
6361,6361,22,19,1922
6362,6362,19,18,1819
6363,6363,19,22,1922
6364,6364,18,19,1819
6365,6365,16,21,1621
6366,6366,19,22,1922
6367,6367,15,19,1519
6368,6368,19,22,1922
6369,6369,19,15,1519
6370,6370,15,18,1518
6371,6371,15,19,1519
6372,6372,22,19,1922
6373,6373,15,19,1519
6374,6374,19,22,1922
6375,6375,18,22,1822
6376,6376,15,19,1519
6377,6377,19,18,1819
6378,6378,18,15,1518
6379,6379,18,15,1518
6380,6380,19,22,1922
6381,6381,18,19,1819
6382,6382,18,15,1518
6383,6383,15,18,1518
6384,6384,18,15,1518
6385,6385,15,19,1519
6386,6386,15,19,1519
6387,6387,22,19,1922
6388,6388,22,19,1922
6389,6389,15,19,1519
6390,6390,15,19,1519
6391,6391,18,15,1518
6392,6392,15,18,1518
6393,6393,18,19,1819
6394,6394,15,18,1518
6395,6395,19,15,1519
6396,6396,18,19,1819
6397,6397,15,19,1519
6398,6398,22,19,1922
6399,6399,15,19,1519
6400,6400,15,19,1519
6401,6401,19,22,1922
6402,6402,18,19,1819
6403,6403,22,19,1922
6404,6404,19,22,1922
6405,6405,15,18,1518
6406,6406,19,15,1519
6407,6407,16,15,1516
6408,6408,18,15,1518
6409,6409,15,22,1522
6410,6410,18,15,1518
6411,6411,21,20,2021
6412,6412,18,19,1819
6413,6413,19,15,1519
6414,6414,22,19,1922
6415,6415,22,19,1922
6416,6416,15,18,1518
6417,6417,18,15,1518
6418,6418,19,15,1519
6419,6419,18,15,1518
6420,6420,15,19,1519
6421,6421,22,19,1922
6422,6422,19,22,1922
6423,6423,18,15,1518
6424,6424,19,15,1519
6425,6425,15,19,1519
6426,6426,15,19,1519
6427,6427,15,19,1519
6428,6428,15,18,1518
6429,6429,22,19,1922
6430,6430,15,19,1519
6431,6431,19,15,1519
6432,6432,19,15,1519
6433,6433,22,19,1922
6434,6434,19,18,1819
6435,6435,15,19,1519
6436,6436,22,6,622
6437,6437,19,22,1922
6438,6438,18,19,1819
6439,6439,15,18,1518
6440,6440,19,15,1519
6441,6441,15,18,1518
6442,6442,18,19,1819
6443,6443,18,15,1518
6444,6444,18,15,1518
6445,6445,19,15,1519
6446,6446,22,19,1922
6447,6447,19,22,1922
6448,6448,19,22,1922
6449,6449,19,18,1819
6450,6450,19,18,1819
6451,6451,15,19,1519
6452,6452,18,15,1518
6453,6453,18,15,1518
6454,6454,19,18,1819
6455,6455,15,19,1519
6456,6456,18,19,1819
6457,6457,22,15,1522
6458,6458,19,15,1519
6459,6459,22,19,1922
6460,6460,19,22,1922
6461,6461,19,15,1519
6462,6462,19,15,1519
6463,6463,19,15,1519
6464,6464,18,15,1518
6465,6465,19,15,1519
6466,6466,18,19,1819
6467,6467,19,15,1519
6468,6468,22,15,1522
6469,6469,18,15,1518
6470,6470,15,19,1519
6471,6471,19,15,1519
6472,6472,18,15,1518
6473,6473,15,19,1519
6474,6474,19,15,1519
6475,6475,15,18,1518
6476,6476,15,19,1519
6477,6477,18,15,1518
6478,6478,18,19,1819
6479,6479,18,15,1518
6480,6480,15,19,1519
6481,6481,19,22,1922
6482,6482,15,19,1519
6483,6483,19,15,1519
6484,6484,19,22,1922
6485,6485,19,22,1922
6486,6486,15,19,1519
6487,6487,15,19,1519
6488,6488,22,19,1922
6489,6489,18,19,1819
6490,6490,22,15,1522
6491,6491,15,6,615
6492,6492,22,19,1922
6493,6493,18,15,1518
6494,6494,22,15,1522
6495,6495,15,20,1520
6496,6496,15,19,1519
6497,6497,18,15,1518
6498,6498,19,15,1519
6499,6499,19,15,1519
6500,6500,18,15,1518
6501,6501,16,21,1621
6502,6502,15,19,1519
6503,6503,15,19,1519
6504,6504,19,15,1519
6505,6505,15,19,1519
6506,6506,18,19,1819
6507,6507,18,15,1518
6508,6508,22,19,1922
6509,6509,18,16,1618
6510,6510,19,15,1519
6511,6511,21,16,1621
6512,6512,18,15,1518
6513,6513,18,19,1819
6514,6514,15,19,1519
6515,6515,15,19,1519
6516,6516,15,19,1519
6517,6517,19,22,1922
6518,6518,15,1,115
6519,6519,22,19,1922
6520,6520,22,15,1522
6521,6521,15,18,1518
6522,6522,19,15,1519
6523,6523,22,19,1922
6524,6524,15,19,1519
6525,6525,19,22,1922
6526,6526,18,19,1819
6527,6527,19,18,1819
6528,6528,15,1,115
6529,6529,22,19,1922
6530,6530,15,22,1522
6531,6531,22,19,1922
6532,6532,15,18,1518
6533,6533,22,19,1922
6534,6534,18,15,1518
6535,6535,18,19,1819
6536,6536,19,22,1922
6537,6537,22,19,1922
6538,6538,18,19,1819
6539,6539,15,18,1518
6540,6540,22,19,1922
6541,6541,19,15,1519
6542,6542,15,18,1518
6543,6543,18,20,1820
6544,6544,15,20,1520
6545,6545,15,19,1519
6546,6546,15,18,1518
6547,6547,15,19,1519
6548,6548,18,19,1819
6549,6549,18,15,1518
6550,6550,18,19,1819
6551,6551,15,19,1519
6552,6552,22,19,1922
6553,6553,19,15,1519
6554,6554,18,19,1819
6555,6555,19,22,1922
6556,6556,19,15,1519
6557,6557,15,19,1519
6558,6558,19,15,1519
6559,6559,19,15,1519
6560,6560,15,19,1519
6561,6561,22,19,1922
6562,6562,19,18,1819
6563,6563,18,15,1518
6564,6564,19,18,1819
6565,6565,19,18,1819
6566,6566,19,22,1922
6567,6567,16,18,1618
6568,6568,16,19,1619
6569,6569,22,19,1922
6570,6570,18,15,1518
6571,6571,15,19,1519
6572,6572,19,16,1619
6573,6573,18,19,1819
6574,6574,22,19,1922
6575,6575,19,15,1519
6576,6576,15,19,1519
6577,6577,19,18,1819
6578,6578,18,19,1819
6579,6579,15,19,1519
6580,6580,15,19,1519
6581,6581,18,19,1819
6582,6582,15,20,1520
6583,6583,18,19,1819
6584,6584,22,6,622
6585,6585,15,19,1519
6586,6586,19,15,1519
6587,6587,15,1,115
6588,6588,15,19,1519
6589,6589,15,18,1518
6590,6590,15,19,1519
6591,6591,15,18,1518
6592,6592,19,15,1519
6593,6593,15,19,1519
6594,6594,22,19,1922
6595,6595,18,19,1819
6596,6596,19,22,1922
6597,6597,15,19,1519
6598,6598,15,22,1522
6599,6599,22,19,1922
6600,6600,19,22,1922
6601,6601,15,19,1519
6602,6602,18,15,1518
6603,6603,19,15,1519
6604,6604,22,19,1922
6605,6605,19,22,1922
6606,6606,18,15,1518
6607,6607,19,22,1922
6608,6608,18,15,1518
6609,6609,15,19,1519
6610,6610,15,18,1518
6611,6611,16,21,1621
6612,6612,19,15,1519
6613,6613,19,18,1819
6614,6614,22,19,1922
6615,6615,15,18,1518
6616,6616,15,18,1518
6617,6617,19,15,1519
6618,6618,19,15,1519
6619,6619,15,19,1519
6620,6620,15,19,1519
6621,6621,15,19,1519
6622,6622,15,18,1518
6623,6623,18,19,1819
6624,6624,22,19,1922
6625,6625,18,19,1819
6626,6626,19,15,1519
6627,6627,22,19,1922
6628,6628,22,19,1922
6629,6629,15,20,1520
6630,6630,19,22,1922
6631,6631,22,19,1922
6632,6632,15,19,1519
6633,6633,19,18,1819
6634,6634,22,6,622
6635,6635,22,19,1922
6636,6636,19,22,1922
6637,6637,19,22,1922
6638,6638,18,19,1819
6639,6639,19,15,1519
6640,6640,18,15,1518
6641,6641,15,19,1519
6642,6642,21,16,1621
6643,6643,15,19,1519
6644,6644,15,18,1518
6645,6645,22,19,1922
6646,6646,22,15,1522
6647,6647,22,15,1522
6648,6648,18,19,1819
6649,6649,22,19,1922
6650,6650,18,19,1819
6651,6651,22,19,1922
6652,6652,19,15,1519
6653,6653,19,22,1922
6654,6654,15,18,1518
6655,6655,19,15,1519
6656,6656,22,19,1922
6657,6657,19,15,1519
6658,6658,15,18,1518
6659,6659,22,19,1922
6660,6660,19,15,1519
